Scenario_ID,Month,1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,20Y,30Y,Start_Curve_ID
153,44,4.436194,3.8068924,3.826651,3.3673804,3.5118856,3.1633563,2.8025303,2.4033294,2.7419531,3.104724,2.9806755,1
153,45,4.4285927,3.8782678,3.9195287,3.3616693,3.5015314,3.1514008,2.7895875,2.423786,2.8098845,3.1800067,3.068046,1
153,46,4.493637,3.6306372,3.6859713,3.12187,3.2490177,2.882747,2.5743995,2.2818928,2.6925058,3.073043,2.963083,1
153,47,4.135972,3.3991535,3.3871224,2.7920256,2.8614585,2.4794884,2.2145925,2.0028427,2.4482322,2.8862479,2.7638223,1
153,48,4.0483856,3.3401103,3.2749434,2.798983,2.9386535,2.512483,2.2949538,2.102474,2.5889292,3.0877917,3.0057573,1
153,49,3.9440508,3.1327882,2.9015489,2.2277412,2.196711,1.7701721,1.6083696,1.5242403,2.1496825,2.7572126,2.8416505,1
153,50,3.9830387,3.2657158,3.072278,2.3540406,2.227033,1.7544439,1.5507798,1.405083,2.0189977,2.5934503,2.7705643,1
153,51,4.1923094,3.4224663,3.1916173,2.5367823,2.4593475,2.0168996,1.8662511,1.7413547,2.3542068,2.9226031,3.0595944,1
153,52,4.375535,3.4736714,3.326063,2.6395593,2.629768,2.1616702,2.065785,1.9877696,2.5628471,3.068516,3.0991697,1
153,53,4.272207,3.453989,3.330477,2.6185274,2.685974,2.2578373,2.2262514,2.1491857,2.7266328,3.227827,3.279543,1
153,54,4.2890863,3.5200417,3.375643,2.7225866,2.7857804,2.3339791,2.3162482,2.2586944,2.8584774,3.363818,3.4415987,1
153,55,4.450283,3.6183634,3.4072504,2.770964,2.7799273,2.3639154,2.3535151,2.2790263,2.889429,3.3392286,3.4087663,1
153,56,4.203594,3.43289,3.288723,2.783823,2.8864071,2.6971974,2.6487532,2.513281,3.1098819,3.5379975,3.5930119,1
153,57,4.1331882,3.3419948,3.1266663,2.3646007,2.2419326,1.8668696,1.8266528,1.8235545,2.5296767,3.0157297,3.1731572,1
153,58,3.966897,3.258092,3.0830073,2.3450804,2.233624,1.7825292,1.7040913,1.7066658,2.4455142,2.9774237,3.138831,1
153,59,4.0538874,3.3911924,3.229426,2.5214946,2.4152422,2.0101752,2.0195184,2.0265963,2.73685,3.2101102,3.362066,1
153,60,4.1308293,3.2393541,3.121711,2.3793092,2.3819466,2.076055,2.1591544,2.0397358,2.8537736,3.034984,3.2623322,1
154,1,1.5696033,1.6148175,1.6933064,2.0655837,2.8878024,3.182824,3.8202286,4.486688,4.861276,5.627626,5.621823,1
154,2,1.554333,1.4189287,1.472184,1.7746505,2.6123018,2.8013325,3.3219285,3.853373,4.2730827,5.1495705,5.2540755,1
154,3,1.4906874,1.4696621,1.4765592,1.7326328,2.6850436,2.9546816,3.5567162,4.177472,4.515722,5.3202434,5.4411354,1
154,4,1.5152305,1.5580583,1.5944419,1.8503281,2.9148862,3.378294,3.8861997,4.5842447,4.9509315,5.7587805,5.869606,1
154,5,1.6693739,1.6164324,1.5963537,1.9032545,2.9839485,3.2890434,3.7282145,4.4206653,4.735554,5.6277857,5.737607,1
154,6,1.702712,1.4630309,1.4167173,1.5851254,2.4038732,2.561201,2.9956627,3.7340577,4.117914,5.0606933,5.227758,1
154,7,1.5798144,1.5173156,1.4545746,1.6159489,2.2931442,2.2769837,2.6581242,3.3765779,3.8116124,4.7880054,4.919361,1
154,8,1.7811671,1.7066131,1.606511,1.8078251,2.4846256,2.4841716,2.9634523,3.6886873,4.2855864,5.255323,5.4770355,1
154,9,2.1091983,1.9412966,1.8339186,1.9953351,2.70957,2.6620965,3.1391664,3.9118614,4.5504494,5.354199,5.5551615,1
154,10,1.9078376,1.943096,1.846471,1.9868414,2.698577,2.711435,3.2462497,4.040538,4.6464796,5.485872,5.7480545,1
154,11,2.3020446,2.1656134,2.154515,2.2550137,2.9701848,2.9244366,3.442525,4.1591063,4.649328,5.430543,5.8028836,1
154,12,2.7160268,2.4057517,2.3811908,2.4827175,3.2124338,3.1528533,3.6406577,4.3445234,4.7521963,5.491987,5.793812,1
154,13,2.5839064,2.5330973,2.5527034,2.65428,3.3354297,3.261266,3.8319805,4.647719,5.0725245,5.8440804,6.1034408,1
154,14,2.710704,2.69837,2.7068863,2.7859132,3.3887484,3.2368178,3.768743,4.6159067,5.047988,5.9485044,6.221598,1
154,15,2.5796983,2.7500505,2.7954383,2.9318786,3.6024418,3.4706507,4.0638943,4.926818,5.27079,6.0660477,6.320625,1
154,16,2.9620419,3.0603118,2.9856925,3.0811522,3.7460318,3.6131172,4.250621,5.1627064,5.524381,6.283823,6.5482087,1
154,17,2.7323813,2.8186307,2.7685804,2.8663437,3.5042002,3.3404672,3.90744,4.839293,5.239823,6.0418935,6.3985205,1
154,18,2.741142,2.921732,2.8932996,3.0356116,3.752668,3.6554017,4.2256246,5.1332417,5.497513,6.281957,6.6064205,1
154,19,2.7117686,3.015649,2.9434059,3.0456328,3.6939816,3.5434535,4.0541377,4.9655633,5.3317213,6.192492,6.5503407,1
154,20,2.770764,3.0873823,3.0716085,3.2207265,3.9369311,3.8716817,4.4353304,5.3990383,5.745222,6.5582676,6.859516,1
154,21,2.756498,3.0196276,2.949273,3.0780594,3.7764678,3.8217666,4.5967226,5.6229377,6.066806,6.8371286,7.136109,1
154,22,2.6620793,3.0421572,2.957365,3.0714808,3.7267718,3.7782557,4.6014814,5.630249,6.013586,6.7202907,7.0063157,1
154,23,2.481429,2.9432845,2.8119125,2.9613557,3.631374,3.6694267,4.459634,5.4716916,5.8579497,6.5167913,6.7853355,1
154,24,2.4585404,2.9213965,2.7980933,2.9510856,3.6120658,3.726005,4.5912333,5.589139,5.9603434,6.6232653,6.8710184,1
154,25,2.3706741,2.9224186,2.7621572,2.8686142,3.5557034,3.6692183,4.5467844,5.5787773,5.963329,6.5753083,6.7994184,1
154,26,2.35804,2.8840742,2.7211394,2.840873,3.5534062,3.6660204,4.602833,5.643984,6.041494,6.6353536,6.8284197,1
154,27,2.0719295,2.6464005,2.497491,2.6144962,3.3555925,3.578769,4.5725393,5.6666565,6.106595,6.735466,7.0421114,1
154,28,1.9715834,2.6443944,2.46598,2.611305,3.3659563,3.6273947,4.631717,5.7807927,6.201537,6.772784,6.9201765,1
154,29,2.0984182,2.6838887,2.4846382,2.7061687,3.5501924,3.8678026,4.924712,6.127599,6.582971,7.1826506,7.340938,1
154,30,2.3240817,2.7651534,2.5471215,2.7999299,3.656314,3.9679325,5.0917435,6.3318515,6.6963468,7.2464952,7.354344,1
154,31,2.1194098,2.6861024,2.5381792,2.7378187,3.5682802,3.844212,5.0320244,6.206576,6.655847,7.2140555,7.3036976,1
154,32,2.5601354,2.9711485,2.8802848,3.2834005,4.280361,4.6228595,5.742737,6.73298,7.0277095,7.514726,7.530093,1
154,33,2.7490308,3.151138,3.0243423,3.374725,4.2342954,4.4435797,5.562625,6.664216,6.9259872,7.4151325,7.436063,1
154,34,2.4774384,3.2842417,3.3541927,3.6849563,4.697747,4.9840145,6.03445,7.103081,7.2471213,7.6397514,7.576137,1
154,35,3.1602275,3.828189,3.7568722,4.0708447,5.0074463,5.3254986,6.2988358,7.246363,7.361418,7.7190857,7.7243605,1
154,36,3.398694,3.7751613,3.8493636,4.0839257,5.1135435,5.374163,6.323616,7.250464,7.3190327,7.630888,7.6427946,1
154,37,3.4503899,3.9498277,4.0582,4.3852386,5.4623675,5.7731934,6.6751766,7.519355,7.5027046,7.733136,7.711335,1
154,38,3.4721813,4.031799,4.161931,4.376609,5.404299,5.696946,6.4778223,7.2681093,7.1699786,7.3575497,7.302764,1
154,39,3.4650402,4.088287,4.175025,4.432186,5.447144,5.812582,6.743578,7.6126857,7.519008,7.744485,7.6808906,1
154,40,3.2301216,4.182723,4.2669096,4.5346546,5.6882267,6.0614834,7.035757,7.8780823,7.7463636,7.931737,7.9359584,1
154,41,3.669954,4.562083,4.6126466,4.9262877,6.0844936,6.3825684,7.3144875,8.081679,7.9129176,8.012413,8.034193,1
154,42,3.459429,4.4139967,4.52824,4.750023,5.9260554,6.234605,7.2078056,8.062236,7.9455094,8.078295,8.124563,1
154,43,3.3948493,4.460555,4.628076,4.8485117,5.973118,6.2416716,7.218916,8.063574,7.970029,8.025546,8.064466,1
154,44,4.066144,4.880741,5.0122447,5.223117,6.294677,6.543564,7.454363,8.195459,7.973925,7.9301825,7.8931837,1
154,45,4.0853863,4.8830786,5.064391,5.2961116,6.37208,6.559088,7.4623337,8.218158,8.066011,8.049374,7.989751,1
154,46,3.944567,4.945292,5.11159,5.342905,6.3355217,6.558545,7.473983,8.265741,8.114328,8.060265,7.9437056,1
154,47,4.315173,5.1175666,5.185153,5.4137726,6.329239,6.4336267,7.258647,8.017284,7.838584,7.7938232,7.7169585,1
154,48,4.4769464,5.3245773,5.3359394,5.538524,6.481966,6.6300473,7.5085087,8.344227,8.219139,8.158019,8.081741,1
154,49,4.6075716,5.511571,5.65164,5.918103,6.9652967,7.2215953,8.045044,8.813538,8.577604,8.391148,8.2743,1
154,50,4.7192636,5.7789364,5.8600817,6.0759373,7.0396624,7.231098,7.950732,8.679686,8.402053,8.207188,8.076196,1
154,51,5.1470623,5.989139,6.0119734,6.155444,7.0713377,7.172646,7.847518,8.551287,8.258926,8.061251,7.969866,1
154,52,4.883202,5.6119504,5.6568203,5.8168907,6.6391697,6.7693577,7.529781,8.348716,8.124119,8.008825,7.9659214,1
154,53,4.468198,5.522332,5.614415,5.8289766,6.626069,6.7409415,7.4760833,8.372473,8.144938,8.039809,8.062041,1
154,54,4.643823,5.4524117,5.3391094,5.4367757,6.119319,6.211845,6.9410295,7.8678703,7.6360054,7.580351,7.6550617,1
154,55,4.474181,5.4334674,5.2508593,5.2364407,5.824147,5.914093,6.677668,7.6151285,7.4631696,7.417391,7.45977,1
154,56,4.504484,5.5132294,5.4044943,5.4754815,6.135962,6.275158,6.968399,7.8227177,7.633819,7.5831156,7.641275,1
154,57,4.4928303,5.531089,5.4636893,5.609373,6.358493,6.624545,7.3563194,8.24202,8.03381,7.8992796,7.9875383,1
154,58,4.5915937,5.664343,5.546123,5.6694756,6.4446974,6.6284876,7.3621893,8.281605,8.139216,8.010306,8.042766,1
154,59,4.596509,5.7419643,5.707302,5.909877,6.779483,6.9116993,7.5522385,8.402076,8.156192,7.9557076,8.008352,1
154,60,4.6418114,5.805313,5.8418684,6.0236874,6.8515596,6.7449374,7.4811015,8.363119,8.227549,8.050662,8.093386,1
155,1,1.58411,1.7164944,1.8171905,2.1312156,2.8052852,2.9219127,3.521825,3.840557,3.9495907,5.00784,4.960932,1
155,2,1.3780351,1.6309749,1.7838031,2.1998792,2.9526896,3.1323912,3.7383664,4.091743,4.1684585,5.1688943,5.0864344,1
155,3,1.5522246,1.840765,1.8988506,2.265894,3.026507,3.3347874,4.1172676,4.6352863,4.810796,5.7116303,5.5260177,1
155,4,1.2313911,1.6496243,1.733208,2.0920932,2.9146738,3.2277584,3.9486294,4.417733,4.606617,5.5617523,5.4093723,1
155,5,0.45109606,1.2548655,1.3126775,1.7368522,2.6109405,2.9785135,3.8113668,4.4146533,4.6004753,5.4922175,5.397148,1
155,6,1.0796621,1.500589,1.613704,1.9850487,2.865728,3.2437418,4.005719,4.587507,4.6997657,5.540463,5.3349786,1
155,7,0.24772096,0.55600214,0.8407247,1.2364632,2.1235132,2.5584917,3.3199666,4.0675473,4.376385,5.3859763,5.181352,1
155,8,-0.56015563,0.07943177,0.21603775,0.6240883,1.4749142,1.8908536,2.7840075,3.6056643,3.9794633,5.0575514,4.837069,1
155,9,-0.054376125,0.09729481,0.16490221,0.60801566,1.4801172,1.9293112,2.7652538,3.5264344,3.882734,4.905287,4.617423,1
155,10,0.036276817,0.1165756,0.10773063,0.46666372,1.300459,1.7532121,2.7399387,3.5601506,3.9298348,4.937567,4.637263,1
155,11,-0.7067561,-0.030546784,0.07431829,0.5591719,1.4991115,2.051968,3.0853472,3.9100819,4.195957,5.1598544,4.786153,1
155,12,-0.011254072,0.49975395,0.5181961,1.0579299,2.0675101,2.5785913,3.5381448,4.2373333,4.451554,5.4143133,4.846835,1
155,13,0.6802126,0.9843993,0.87542295,1.4775583,2.5466795,2.9905736,3.8327124,4.5355573,4.545359,5.4734087,4.853141,1
155,14,0.46300483,0.79727525,0.86249757,1.4222777,2.5813572,3.0502844,3.876446,4.663437,4.64829,5.618083,4.959869,1
155,15,0.5813291,1.0689547,1.1642059,1.7297091,2.769634,3.2911696,4.1685433,4.9849224,4.8566475,5.7577004,5.0279074,1
155,16,0.7869593,1.1936142,1.2730355,1.9153192,3.0233798,3.5573046,4.4287686,5.1869636,4.9237046,5.804128,5.0227637,1
155,17,0.7916277,1.307941,1.4119474,2.0349839,3.1785345,3.6634643,4.6399603,5.392846,5.1715193,6.104409,5.2050242,1
155,18,0.9195906,1.3703834,1.6167089,2.1645992,3.4180412,3.9965336,5.0194025,5.8546,5.6872907,6.5225177,5.605793,1
155,19,0.70173806,1.3991812,1.6698731,2.2557201,3.5394318,4.0888457,5.2228255,6.2185745,6.102168,6.86499,5.925703,1
155,20,0.97450453,1.6212561,1.8437512,2.4792516,3.866746,4.518725,5.618339,6.518455,6.308791,7.0861626,6.1815524,1
155,21,1.272207,1.715757,1.9887123,2.7074382,4.108371,5.1541014,6.4931917,7.475357,7.137906,7.7248564,6.6527243,1
155,22,1.1602244,1.6595855,2.025431,2.803206,4.272499,5.4024305,6.7358394,7.8556705,7.411967,7.9126444,6.7563877,1
155,23,1.1311929,1.7122958,2.046787,2.954965,4.5438423,5.70853,6.92257,7.942897,7.492732,7.918932,6.843775,1
155,24,1.2150525,1.7564387,2.078909,3.0067992,4.4901385,5.7316394,7.1585016,8.154771,7.719895,8.095774,6.9961133,1
155,25,1.2757807,1.8279252,2.191942,3.0381267,4.724083,5.906684,7.308909,8.211939,7.692343,8.045067,6.9507227,1
155,26,0.93927854,1.7392603,2.10289,2.943446,4.5953445,5.6557117,7.065306,8.035676,7.455266,7.8016257,6.6842585,1
155,27,1.0728807,1.8248637,2.1776247,3.04774,4.696131,5.788205,7.2101116,8.144337,7.505495,7.8076916,6.6658406,1
155,28,1.4024739,1.9615934,2.2890716,3.1778302,4.8145847,5.840068,7.1563215,8.067232,7.321391,7.6215515,6.4955816,1
155,29,1.0792378,1.8860185,2.1461308,2.9381433,4.5552893,5.5531282,6.8739395,7.8157797,7.103189,7.382826,6.3225064,1
155,30,0.4086895,1.2572837,1.7473948,2.590907,4.176621,5.1866913,6.5979624,7.6540546,7.1119437,7.429462,6.3254986,1
155,31,-0.03980565,0.7834015,1.0810016,1.8804429,3.3625026,4.4617486,5.9813385,7.1692286,6.758294,7.1275334,6.050852,1
155,32,0.19613767,0.7259354,0.8961962,1.748273,3.1807005,4.2028427,5.68215,6.8431983,6.516084,6.916134,5.8043914,1
155,33,0.07184422,0.7354748,0.8650181,1.5405608,2.8731713,3.8615034,5.424121,6.7159944,6.3649817,6.8631425,5.801048,1
155,34,0.034333706,0.81616974,0.9553285,1.602701,3.0748374,4.2657833,5.8320503,7.1048574,6.64605,7.1143203,6.015587,1
155,35,0.12849867,1.0465912,1.1628641,1.9133949,3.526895,4.7216578,6.2230663,7.508374,7.030896,7.3808794,6.251337,1
155,36,0.38091207,1.1260281,1.3587965,1.937807,3.4005973,4.4559236,5.8240547,7.1621037,6.7615876,7.082166,6.1158485,1
155,37,0.24247622,1.1543274,1.4489467,2.052521,3.4764986,4.5110083,5.9100084,7.164388,6.767561,7.0730376,6.0994453,1
155,38,0.50282717,1.2986325,1.5673528,2.2130127,3.658544,4.6454,5.991031,7.3172865,6.918808,7.1385098,6.1019177,1
155,39,0.5494952,1.3266897,1.5691648,2.1584451,3.5832646,4.470395,5.787655,7.02334,6.6147985,6.957881,5.826979,1
155,40,0.31317186,1.3705924,1.558004,2.1660135,3.5851042,4.5987797,5.9576597,7.1975574,6.828292,7.0674515,6.009035,1
155,41,0.6731905,1.52035,1.6585582,2.2502983,3.651482,4.6346464,6.009639,7.267231,6.9330144,7.154172,6.1256857,1
155,42,0.8363674,1.5773541,1.7150259,2.3159962,3.725805,4.723398,6.1582317,7.4081745,7.0853734,7.308667,6.2929254,1
155,43,0.7313176,1.6224668,1.8135332,2.375184,3.736423,4.737005,6.0923257,7.2597327,6.9517455,7.1988754,6.247237,1
155,44,0.8993429,1.6473747,1.7900536,2.3320546,3.6225023,4.5729227,5.8635306,7.044711,6.7467823,6.9099884,5.9173603,1
155,45,0.8675014,1.5386428,1.8109214,2.377147,3.7149951,4.7074533,6.0174446,7.1433115,6.824666,6.908881,5.8995075,1
155,46,0.6658259,1.782881,2.023714,2.6301136,4.0480824,5.030901,6.3099804,7.4704685,7.105871,7.0825534,6.0537105,1
155,47,1.3145776,1.9710289,2.1392217,2.658877,4.004302,4.94672,6.1174984,7.2969446,6.9477177,6.883441,5.8814764,1
155,48,0.92828286,1.6064615,1.879718,2.391846,3.7466416,4.6733737,5.7558246,6.9263887,6.513324,6.501072,5.436324,1
155,49,0.7972713,1.7523625,1.9517403,2.446881,3.8162203,4.760702,5.7895336,6.898384,6.37842,6.2826176,5.1785364,1
155,50,1.0418723,1.9920514,2.0649788,2.5595193,3.9938107,4.8699837,5.902617,7.010844,6.5231543,6.484833,5.3710938,1
155,51,1.2919004,2.060192,2.131214,2.599358,4.033515,5.0239596,6.049835,7.1598954,6.635651,6.5272846,5.4147406,1
155,52,1.1519649,1.9903507,2.1503687,2.6043925,4.1671286,5.349042,6.4162655,7.409276,6.8758745,6.7593203,5.633251,1
155,53,0.7261494,1.8994657,2.107546,2.5764506,4.111123,5.288205,6.378047,7.337824,6.848783,6.675701,5.563126,1
155,54,1.2813966,2.2977886,2.6570315,3.244783,4.844649,5.9270077,6.9028087,7.8089724,7.220317,6.9159126,5.8352675,1
155,55,1.2840034,2.3755755,2.836279,3.3665872,4.8264704,5.832732,6.804925,7.65054,7.0464306,6.726166,5.643378,1
155,56,1.2638466,2.3819196,2.8184469,3.3698323,4.8361526,5.9063873,6.8176165,7.7204523,7.103838,6.787434,5.7136674,1
155,57,1.5935447,2.6229124,3.0496044,3.6008143,5.1318398,6.1430435,6.9869194,7.8578067,7.16236,6.8147755,5.7174478,1
155,58,1.7460244,2.7052274,3.106691,3.6613994,5.2290716,6.243595,7.050501,7.8761373,7.0928946,6.6851053,5.520749,1
155,59,1.6990409,2.7555442,3.1533687,3.6897306,5.247283,6.2358866,7.057457,7.8280745,7.0636883,6.6409326,5.3812866,1
155,60,1.7037174,2.807581,3.224697,3.8086405,5.4580793,6.5764318,7.2715073,7.972163,7.2270184,6.9374433,5.728098,1
156,1,1.721966,1.6402258,1.8130509,2.1473477,2.81441,3.061897,3.6122792,3.936278,4.3362026,5.1932855,5.1993866,1
156,2,1.9999148,1.827908,2.0048583,2.2407446,2.8812516,3.1187053,3.5794125,3.8656094,4.250034,5.161734,5.195373,1
156,3,1.9685763,1.8409094,1.9765358,2.2456849,2.9413338,3.2979722,3.8602471,4.2294292,4.62892,5.6070757,5.662432,1
156,4,2.0963712,1.9591973,2.1684701,2.4212232,3.0854425,3.454102,4.0722857,4.4714403,5.00473,5.9139585,6.0348353,1
156,5,2.2707758,2.1066723,2.4012039,2.7285752,3.4425414,3.8157778,4.421712,4.757338,5.1935196,6.0122843,6.04944,1
156,6,2.5421395,2.2179985,2.4841502,2.881678,3.664528,4.090669,4.7081,5.059728,5.5116577,6.255633,6.2139053,1
156,7,2.5469613,2.234911,2.5103316,2.8884592,3.726907,4.201995,4.838011,5.2372317,5.691392,6.3936157,6.192753,1
156,8,2.6955748,2.4152136,2.6877599,3.090323,3.964857,4.480718,5.1666718,5.603879,5.9715056,6.6016483,6.3432927,1
156,9,2.9139152,2.5316,2.7520595,3.1513786,4.1129484,4.6785226,5.289754,5.616792,5.8995695,6.5203905,6.2647057,1
156,10,2.7680967,2.4403267,2.6957479,3.073607,4.030984,4.6914077,5.321863,5.6165586,5.8552628,6.4105535,6.1161017,1
156,11,2.9629822,2.613096,2.9049401,3.3059297,4.242798,4.925445,5.6073656,5.8797274,6.111037,6.628346,6.3643603,1
156,12,2.8100443,2.4908752,2.7688556,3.2083397,4.2642803,5.000328,5.7159853,5.960477,6.1730313,6.7056713,6.340626,1
156,13,3.0683959,2.654524,2.903196,3.3422008,4.285287,4.9455857,5.576415,5.7389264,5.98427,6.515085,6.2452064,1
156,14,3.1781397,2.8082743,3.0882435,3.5580473,4.4692483,5.0973315,5.657321,5.8020225,6.1159534,6.611004,6.331602,1
156,15,3.2571216,2.8548005,3.281715,3.7100985,4.6241817,5.290765,5.831999,6.001236,6.289371,6.7097416,6.374729,1
156,16,3.3591876,3.0318441,3.3893776,3.7530618,4.668232,5.250528,5.637287,5.651222,5.947583,6.3888564,6.116541,1
156,17,3.2294881,3.007688,3.4724422,3.7978406,4.676266,5.2050467,5.5922885,5.656459,5.997312,6.4605455,6.193945,1
156,18,3.7497137,3.2595305,3.6594992,3.9635527,4.9143147,5.4728107,5.8574085,5.9334207,6.207359,6.605321,6.278208,1
156,19,3.7902262,3.3023415,3.8218753,4.014246,5.00515,5.5705605,5.969104,6.0656705,6.3588934,6.7553806,6.391641,1
156,20,3.7146244,3.5127904,3.9331095,4.0663905,4.9843416,5.5015917,5.8751163,5.9309874,6.2166414,6.619361,6.3060284,1
156,21,3.7865384,3.446258,3.8812287,3.9862561,4.7987533,5.3408375,5.740474,5.807678,6.054431,6.373057,6.0431423,1
156,22,3.845037,3.5368333,3.9753747,4.059142,4.873457,5.3677406,5.830447,5.9320917,6.209696,6.5137424,6.173193,1
156,23,3.7832282,3.5562646,4.022809,4.084305,4.8580456,5.3424044,5.743402,5.7688494,5.9960327,6.3101015,5.9445314,1
156,24,3.9341562,3.6493077,4.105747,4.175564,4.8760166,5.3073683,5.6774354,5.6640487,5.891195,6.0955305,5.708864,1
156,25,4.168834,3.7710238,4.289128,4.3312335,5.1202793,5.521038,5.954156,6.0677795,6.2808475,6.473526,5.993614,1
156,26,4.1785946,3.9048738,4.486799,4.571516,5.465943,5.946189,6.399522,6.5276766,6.694304,6.8033695,6.274976,1
156,27,4.331173,4.1436763,4.7269344,4.74331,5.6870193,6.1751146,6.5977187,6.544498,6.7622223,6.8285503,6.280642,1
156,28,4.5099473,4.3684072,4.8800163,4.864439,5.7134914,6.1133265,6.584423,6.5948057,6.7662754,6.834114,6.253395,1
156,29,4.6331778,4.6032376,5.0990524,5.028259,5.9417734,6.310773,6.752394,6.6297636,6.7133427,6.731103,6.073622,1
156,30,5.014406,4.861071,5.3419943,5.256279,6.108518,6.5498037,7.0838623,7.005046,7.078907,7.042587,6.378115,1
156,31,5.327177,5.0142336,5.562206,5.4389324,6.293537,6.6513386,7.1539717,7.0724034,7.1296263,7.0933475,6.466423,1
156,32,5.601367,5.0809884,5.625623,5.425934,6.26974,6.6722183,7.20049,7.097907,7.1349297,7.067746,6.4281883,1
156,33,5.229126,4.8835464,5.4468117,5.26022,6.092113,6.46957,7.017935,6.877772,6.938693,6.9021716,6.3045917,1
156,34,5.2086024,4.8568096,5.3773584,5.127921,5.895652,6.2386417,6.8011694,6.712797,6.838812,6.872229,6.292475,1
156,35,4.877859,4.5396075,5.0859756,4.789099,5.4136877,5.6838574,6.353504,6.378253,6.665785,6.7861633,6.2425685,1
156,36,4.9709845,4.612398,5.1727743,4.9840336,5.675906,5.9038725,6.532936,6.480749,6.6863894,6.737628,6.1852617,1
156,37,4.8293133,4.487417,5.096052,5.089609,5.9269457,6.232293,6.7221284,6.6060205,6.7810464,6.822645,6.1630583,1
156,38,4.308403,4.07695,4.6650095,4.216748,4.496109,4.517156,4.906502,4.9378076,5.491845,5.775833,5.322712,1
156,39,4.7183094,4.1917763,4.748454,4.2261677,4.3260393,4.113246,4.210436,4.1945763,4.6494436,5.053661,4.6576347,1
156,40,4.421027,3.8168507,4.3044987,3.7625775,3.7642207,3.5076914,3.5576034,3.5100908,4.16627,4.758752,4.4301023,1
156,41,4.168643,3.969616,4.548585,3.9710877,4.013394,3.6781375,3.6905835,3.5830638,4.107267,4.7046537,4.44895,1
156,42,3.639677,3.1764493,3.7674224,3.1617417,3.1197345,2.9032946,3.0131304,3.0749707,3.7012322,4.3995085,4.146181,1
156,43,3.4035425,3.021317,3.540984,2.8632965,2.6474178,2.3173006,2.4542234,2.5599003,3.395966,4.227663,4.0083404,1
156,44,3.0717878,2.8303862,3.388681,2.745425,2.6462421,2.38664,2.444158,2.5080256,3.2942855,4.2472,4.0414686,1
156,45,3.330617,3.004696,3.4965494,2.9046893,2.8543177,2.7173789,2.831458,2.8375096,3.5484395,4.4503374,4.186789,1
156,46,3.404099,3.0659113,3.5590866,2.9528859,2.9365304,2.8080177,2.9996343,3.0952744,3.8989913,4.815402,4.5722995,1
156,47,2.9580708,2.844651,3.3004305,2.7500412,2.7884655,2.6833534,2.8953757,3.0323591,3.727864,4.6137323,4.373385,1
156,48,3.0719512,2.9177823,3.3572543,2.8298755,2.9258995,2.925466,3.265259,3.3144455,3.9412804,4.7454934,4.364353,1
156,49,3.1570165,2.969571,3.3931808,2.900694,3.1285448,3.1350174,3.5179794,3.6107755,4.302928,5.10631,4.7677913,1
156,50,3.2320156,3.1057847,3.5366492,3.1230307,3.556546,3.5107448,3.9893887,3.9390225,4.593767,5.3462715,4.9696827,1
156,51,3.5371044,3.4886677,4.034452,3.7049038,4.21714,4.1337104,4.495431,4.3459272,4.9036446,5.616463,5.140325,1
156,52,3.690854,3.6340165,4.2611437,3.947484,4.3984356,4.266304,4.544638,4.370272,4.933745,5.611371,5.062003,1
156,53,3.8347824,3.7143712,4.2852325,3.962827,4.420247,4.259921,4.478634,4.19666,4.7043166,5.386792,4.785536,1
156,54,3.7448547,3.773634,4.361988,3.9840157,4.3841686,4.2096157,4.3992214,4.115785,4.589544,5.258561,4.6455283,1
156,55,3.7597477,3.812645,4.460719,4.099346,4.4794297,4.3148036,4.5402503,4.2847004,4.7685447,5.4213405,4.785271,1
156,56,3.8319368,3.9041328,4.5525675,4.199686,4.6435943,4.4643064,4.7930284,4.4944305,4.9868073,5.6342664,5.021266,1
156,57,3.7283669,3.798943,4.436843,4.0637197,4.530783,4.2754993,4.6567655,4.3970175,4.933871,5.5858126,4.9205604,1
156,58,3.689555,3.7815504,4.4420357,4.116953,4.6133947,4.35643,4.7807903,4.5430684,5.1320953,5.759816,5.0930967,1
156,59,3.2498596,3.4200335,4.035669,3.7242184,4.290114,4.135665,4.691333,4.6112013,5.1702724,5.8026285,5.205373,1
156,60,3.1440442,3.2563276,3.9860032,3.5441077,4.1534653,4.0883875,4.5763845,4.67677,5.240257,5.8706226,5.0928745,1
157,1,1.824178,1.782799,1.7639005,2.0871115,2.6637626,2.989446,3.613591,4.28478,4.448997,5.3032513,5.3360133,1
157,2,1.7164828,1.7202178,1.7458795,2.1393983,2.7505212,3.046521,3.6926541,4.3961325,4.528549,5.209107,5.245227,1
157,3,1.5875185,1.6468784,1.6447351,2.045703,2.5749416,2.8625655,3.5100238,4.2754607,4.3757706,5.0395856,5.187532,1
157,4,1.9013014,1.9035258,1.8774487,2.3274856,2.9451427,3.2210464,3.8684235,4.51217,4.5029917,5.1351724,5.248807,1
157,5,1.9752595,2.0125835,1.9224311,2.275586,2.7009664,2.8091798,3.4151433,4.089384,4.103348,4.8487296,5.0110526,1
157,6,1.8430195,2.0381157,1.9964507,2.3019185,2.8515024,2.9528146,3.4978406,4.0594516,4.0872884,4.787994,4.9406843,1
157,7,2.2338004,2.3044262,2.3004267,2.7124715,3.268644,3.358906,3.8698125,4.31901,4.370885,5.113326,5.244482,1
